window_id,rank,raw_variable,component,family,position,condition_score,weight_normalized,weighted_score,share_of_condition_index_percent
1260,4,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,47.17425630302011,0.0476190476190476,2.246393157286671,8.637890227303627
1260,5,LA MOTOR\AC LA A MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,la,51.68409258216551,0.0401002506265664,2.0725450659514983,7.969404960462228
1261,1,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,83.98891044202938,0.0350877192982456,2.946979313755416,14.690151191689637
1261,2,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,46.45219700115358,0.0601503759398496,2.794117112851342,13.928161166074664
1261,3,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,46.54037644286372,0.0476190476190476,2.216208402041129,11.047392272594385
1261,4,LA MOTOR\AC LA A MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,la,52.38993632033298,0.0401002506265664,2.1008495767552064,10.47234969362684
1261,5,LA MOTOR\AC LA H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,la,48.741867198139765,0.0401002506265664,1.9545610906522204,9.743128430204491
1262,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,48.36022876868628,0.0601503759398496,2.9088859409736094,13.471987985517018
1262,2,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,78.02665276320434,0.0350877192982456,2.737777289936993,12.67952869431092
1262,3,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,45.72750192948107,0.0476190476190476,2.1775000918800504,10.084704478461497
1262,4,LA MOTOR\AC LA A MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,la,47.80768408249146,0.0401002506265664,1.9171001135836168,8.878708282589931
1262,5,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,35.05527610009174,0.0476190476190476,1.6692988619091298,7.731060848796977
1263,1,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,94.10678665401728,0.0350877192982456,3.301992514176043,13.717545453140552
1263,2,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,54.176565627547056,0.0601503759398496,3.258740789626889,13.537863792784703
1263,3,LA MOTOR\AC LA A MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,la,53.13570555082833,0.0401002506265664,2.130755109807651,8.851846254288521
1263,4,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,43.9913761615809,0.0476190476190476,2.0948274362657564,8.702591071934023
1263,5,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,42.49159372336627,0.0476190476190476,2.0234092249222027,8.40589671055033
1264,1,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,92.75669549260364,0.0350877192982456,3.254620894477319,12.437701437069174
1264,2,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,74.56017114905103,0.0401002506265664,2.989881549836632,11.425986391278864
1264,3,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,53.61686881514888,0.0476190476190476,2.5531842292928038,9.757125080731504
1264,4,LL MOTOR\VIX1-74447\Desplazamiento Pico a Pico [µm],motor,displacement_pp,ll,58.91574132883025,0.037593984962406,2.214877493565046,8.464268459466846
1264,5,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,36.75836529353225,0.0601503759398496,2.211029491340285,8.449563120703129
1265,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,57.74170999317688,0.0601503759398496,3.47318556349936,12.230542801480665
1265,2,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,91.02669675507312,0.0350877192982456,3.193919184388529,11.247128774132175
1265,3,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,53.39233079254839,0.050125313283208,2.676307307897161,9.424400303614174
1265,4,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,60.38459746338539,0.0401002506265664,2.42143749226608,8.526896806639845
1265,5,LA MOTOR\AC LA A MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,la,58.87048509685189,0.0401002506265664,2.3607212068913026,8.313089305299508
1266,1,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,79.47478885904354,0.050125313283208,3.983698689676367,11.040147232747426
1266,2,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,77.19060775033343,0.0476190476190476,3.675743226206353,10.186700744274642
1266,3,LA MOTOR\VIX2-74445\Desplazamiento Pico a Pico [µm],motor,displacement_pp,la,80.15695752940645,0.0401002506265664,3.2143140863922377,8.90792791584025
1266,4,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,91.49657387053988,0.0350877192982456,3.2104061007206965,8.89709759443339
1266,5,LL MOTOR\VIX1-74447\Desplazamiento Pico a Pico [µm],motor,displacement_pp,ll,81.17184819218119,0.037593984962406,3.051573240307562,8.45691918211931
1267,1,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,82.39098830602165,0.0476190476190476,3.92338039552484,10.897751956430444
1267,2,LA MOTOR\VIX2-74445\Desplazamiento Pico a Pico [µm],motor,displacement_pp,la,94.36195415198972,0.0401002506265664,3.783938011107356,10.510430727184286
1267,3,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,69.3909907148151,0.050125313283208,3.478245148612285,9.661324942253934
1267,4,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,54.49116347862055,0.0601503759398496,3.2776639686388287,9.104181936449
1267,5,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,79.52237455278836,0.0350877192982456,2.790258756238187,7.750344028436783
1268,1,LA MOTOR\VIX2-74445\Desplazamiento Pico a Pico [µm],motor,displacement_pp,la,98.95461261147408,0.0401002506265664,3.9681047663748994,13.503766329173962
1268,2,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,45.34447327247461,0.0601503759398496,2.72748711413381,9.281848848145115
1268,3,LL MOTOR\VIX1-74447\Desplazamiento Pico a Pico [µm],motor,displacement_pp,ll,72.28965205703565,0.037593984962406,2.71765609236976,9.248393123436506
1268,4,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,74.04258117851681,0.0350877192982456,2.597985304509361,8.841144209700971
1268,5,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,47.007305105467935,0.050125313283208,2.356255895010923,8.018520399861847
1269,1,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,82.34475259752807,0.0350877192982456,2.889289564825545,10.1042807611518
1269,2,LA MOTOR\VIY2-74446\Desplazamiento Pico a Pico [µm],motor,displacement_pp,la,70.14196812838367,0.0401002506265664,2.8127105013888176,9.83647224281886
1269,3,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,50.06620450349278,0.050125313283208,2.509584185638735,8.776393863095324
1269,4,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,39.47153605955282,0.0601503759398496,2.374227732905432,8.303031961989559
1269,5,LL MOTOR\VIX1-74447\Desplazamiento Pico a Pico [µm],motor,displacement_pp,ll,63.07117071435592,0.037593984962406,2.371096643396838,8.292082070407806
1270,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,57.77407180905788,0.0601503759398496,3.475132138890698,10.592338821525924
1270,2,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,68.66384843518466,0.050125313283208,3.441796914044343,10.490731751016927
1270,3,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,75.85941754703228,0.0401002506265664,3.0419816560213437,9.27207919055709
1270,4,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,63.526649828527056,0.0476190476190476,3.025078563263192,9.220557902021808
1270,5,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,85.98679221509666,0.0350877192982456,3.0170804285998813,9.196179274416291
1271,1,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,84.5612844593143,0.0401002506265664,3.3909287001228776,11.779225761732109
1271,2,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,84.15265257522682,0.0350877192982456,2.952724651762344,10.25701610419591
1271,3,LA MOTOR\AC LA A MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,la,65.91530808089419,0.0401002506265664,2.643220374171195,9.181876789165244
1271,4,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,50.97267031196883,0.0476190476190476,2.4272700148556576,8.431720044314577
1271,5,LL MOTOR\VIX1-74447\Desplazamiento Pico a Pico [µm],motor,displacement_pp,ll,64.32971833609378,0.037593984962406,2.418410463762923,8.400944212175983
1272,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,54.4639008462778,0.0601503759398496,3.2760241110543022,9.980181691581
1272,2,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,74.68668831417658,0.0401002506265664,2.994954919866729,9.123923770129087
1272,3,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,81.9021546011293,0.0350877192982456,2.873759810565939,8.754711221640353
1272,4,LA MOTOR\AC LA A MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,la,68.21143477511617,0.0401002506265664,2.735295630079845,8.332889637860145
1272,5,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,50.32844771178314,0.050125313283208,2.522729208610683,7.685320683580167
1273,1,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,91.87135091012956,0.0350877192982456,3.223556172285246,9.920914362079934
1273,2,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,50.35255368932703,0.0601503759398496,3.028725033944482,9.321296134495274
1273,3,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,67.65517955715,0.0401002506265664,2.712989656427067,8.349579349051872
1273,4,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,53.11312469876944,0.0476190476190476,2.5291964142271155,7.7839316858060705
1273,5,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,50.71548216328623,0.0476190476190476,2.4150229601564863,7.432547996576116
1274,1,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,85.42911369496431,0.0350877192982456,2.9975127612268166,10.905803843340497
1274,2,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,53.0553834258777,0.0476190476190476,2.526446829803699,9.19193202540088
1274,3,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,61.89088085983967,0.0401002506265664,2.481839833978532,9.029639089469931
1274,4,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,39.68139672177954,0.0601503759398496,2.386850930633355,8.684042446621097
1274,5,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,37.83857884612513,0.0601503759398496,2.276004742624067,8.28075249274728
1275,1,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,91.55772767373004,0.0476190476190476,4.359891793987143,11.991238527510564
1275,2,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,55.35823372680351,0.0601503759398496,3.329818570033292,9.15817424223008
1275,3,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,87.20874339672864,0.0350877192982456,3.059955908657144,8.415956844382487
1275,4,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,55.53851910212541,0.050125313283208,2.7838856692794685,7.656666419952655
1275,5,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,68.31987130712915,0.0401002506265664,2.739643962190641,7.534986138047947
1276,1,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,93.20633153086902,0.0476190476190476,4.43839673956519,12.668039142814456
1276,2,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,97.10990710087124,0.0350877192982456,3.4073651614340776,9.725276439153532
1276,3,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,64.53282210238386,0.050125313283208,3.2347279249315206,9.232536515742368
1276,4,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,78.78735774656468,0.0401002506265664,3.159392791842192,9.017515536140111
1276,5,LA MOTOR\VIY2-74446\Desplazamiento Pico a Pico [µm],motor,displacement_pp,la,67.71617809224932,0.0401002506265664,2.7154357129724027,7.750376525623669
1277,1,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,100.0,0.0350877192982456,3.50877192982456,10.469557166512626
1277,2,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,82.76373967859652,0.0401002506265664,3.3188467039036187,9.90285375862212
1277,3,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,65.74822718472207,0.0476190476190476,3.1308679611772403,9.34195831359917
1277,4,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,45.5463372313017,0.0601503759398496,2.739629307145966,8.174571109172152
1277,5,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,53.88462294777223,0.050125313283208,2.700983606404622,8.059259147823992
1278,1,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,92.04795008033926,0.0401002506265664,3.691145867883277,11.904251430519691
1278,2,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,89.5625645268233,0.0350877192982456,3.1425461237481844,10.134971775189248
1278,3,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,46.49133534639872,0.0601503759398496,2.796471299031501,9.018851774880794
1278,4,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,52.73171409216327,0.0476190476190476,2.5110340043887263,8.098292836086134
1278,5,LA MOTOR\VIY2-74446\Desplazamiento Pico a Pico [µm],motor,displacement_pp,la,59.28696293585088,0.0401002506265664,2.3774220726155733,7.667383279304741
1279,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,60.77460618734912,0.0601503759398496,3.655615409765359,10.315620245534769
1279,2,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,91.05274623587523,0.0350877192982456,3.1948332012587786,9.015359209826473
1279,3,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,77.97770088483905,0.0401002506265664,3.1269253487654747,8.823733029419362
1279,4,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,54.80564983726888,0.0476190476190476,2.609792849393755,7.3644595878279455
1279,5,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,53.13229208858351,0.0476190476190476,2.530109147075404,7.139603655040665
1280,1,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,89.17533916073323,0.0350877192982456,3.128959268797656,9.849187583213492
1280,2,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,74.83320962388396,0.0401002506265664,3.000830461108128,9.445869881275948
1280,3,LA MOTOR\AC LA A MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,la,68.38121744310303,0.0401002506265664,2.7421039576181654,8.631463030080095
1280,4,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,50.62002702902529,0.050125313283208,2.5373447132343494,7.986931722995294
1280,5,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,51.551915408357374,0.0476190476190476,2.454853114683684,7.727268634291409
1281,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,55.50399382533743,0.0601503759398496,3.338586094757137,9.46670935621565
1281,2,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,60.63626149788667,0.050125313283208,3.039411603904093,8.618386781534346
1281,3,LA MOTOR\AC LA A MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,la,70.50540177441032,0.0401002506265664,2.827284281680613,8.016890324948863
1281,4,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,57.37564022199438,0.0476190476190476,2.7321733439044933,7.747199030799644
1281,5,LL BOMBA\VIY4-74444\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,66.15603768405555,0.0401002506265664,2.652873691591199,7.522341339791524
1282,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,54.48358837881865,0.0601503759398496,3.2772083235379625,10.866371459450487
1282,2,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,87.85528558677159,0.0350877192982456,3.082641599535844,10.221238746503833
1282,3,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,76.35011949070277,0.0401002506265664,3.0616589269454733,10.151665654997446
1282,4,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,61.71703217902636,0.0476190476190476,2.9389062942393496,9.744649813181743
1282,5,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,51.58964439441034,0.0476190476190476,2.456649733067158,8.145612335211194
1283,1,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,97.17706795726974,0.0350877192982456,3.4097216827112176,13.199250502646622
1283,2,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,79.62584661264981,0.0401002506265664,3.1930164055197907,12.360370527955922
1283,3,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,52.01116990457876,0.0601503759398496,3.128491422831804,12.110590197057927
1283,4,LA MOTOR\AC LA A MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,la,64.38518714541267,0.0401002506265664,2.5818621411694296,9.994553320110713
1283,5,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,50.25778979563554,0.0476190476190476,2.3932280855064536,9.264338837606076
1284,1,LA MOTOR\AC LA A MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,la,75.74517525284219,0.0401002506265664,3.0374005113921667,9.09358698394771
1284,2,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,85.99187981826424,0.0350877192982456,3.0172589409917263,9.03328570930752
1284,3,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,47.03841172776388,0.0601503759398496,2.8293781490384275,8.470794751058085
1284,4,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,70.15240131581388,0.0401002506265664,2.813128874819603,8.422146511229094
1284,5,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,54.78338108037617,0.0476190476190476,2.608732432398864,7.810209816877736
1285,1,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,100.0,0.0350877192982456,3.50877192982456,12.207082582512315
1285,2,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,86.62373052863701,0.0401002506265664,3.473633304406495,12.084834653352749
1285,3,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,69.12773172472652,0.0476190476190476,3.2917967487965,11.452221905860265
1285,4,LA MOTOR\AC LA A MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,la,77.69795120240902,0.0401002506265664,3.115707316387328,10.83960350651222
1285,5,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,40.498955907959896,0.0601503759398496,2.436027423035181,8.474984558982714
1286,1,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,89.77012229108048,0.0401002506265664,3.5998044026498426,10.908006617106505
1286,2,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,94.01859113452164,0.0350877192982456,3.298897934544617,9.996209925373526
1286,3,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,63.60439735420912,0.0476190476190476,3.0287808263909093,9.177710119949255
1286,4,LA MOTOR\AC LA A MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,la,66.51602162224677,0.0401002506265664,2.6673091377342053,8.082390727356268
1286,5,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,51.38313542902222,0.050125313283208,2.575595760853243,7.804483927431719
